source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
[INFO] [Producer] Broadcasting 40 sources to FEED_QUEUE...,cloudflare-workers,2026-03-13T10:15:25.047Z,false,"0,15,30,45 * * * *",1773396922000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,3P8N43EFV1V3GSW6,01KKKB39C7FC38S8HYSFX0W3QP,3P8N43EFV1V3GSW6,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Producer] Broadcasting 40 sources to FEED_QUEUE...,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Producer] Broadcasting 40 sources to FEED_QUEUE...,undefined,undefined,undefined,[]
[INFO] [Producer] Intelligence: 40 sources selected from 76 total (top 40 by priority),cloudflare-workers,2026-03-13T10:15:25.047Z,false,"0,15,30,45 * * * *",1773396922000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,3P8N43EFV1V3GSW6,01KKKB39C7FC38S8HYSFX0W3QN,3P8N43EFV1V3GSW6,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Producer] Intelligence: 40 sources selected from 76 total (top 40 by priority),346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Producer] Intelligence: 40 sources selected from 76 total (top 40 by priority),undefined,undefined,undefined,[]
[INFO] [Producer] Cron cycle #1003 fired.,cloudflare-workers,2026-03-13T10:15:22.957Z,false,"0,15,30,45 * * * *",1773396922000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,3P8N43EFV1V3GSW6,01KKKB39C7FC38S8HYSFX0W3QM,3P8N43EFV1V3GSW6,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Producer] Cron cycle #1003 fired.,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Producer] Cron cycle #1003 fired.,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,cloudflare-workers,2026-03-13T10:00:43.393Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA89M1821ZKXG3D9E2CDN3,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-13T10:00:43.393Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA89M1821ZKXG3D9E2CDN2,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [Connectors] Running greenhouse connector on 3 sources,cloudflare-workers,2026-03-13T10:00:43.269Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA89G552C0ARYZ60QJEEME,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running greenhouse connector on 3 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
[WARN] [Circuit] Skipping https://boards-api.greenhouse.io/v1/boards/daboraio/jobs — circuit is OPEN,cloudflare-workers,2026-03-13T10:00:43.105Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA89B1FJGEVC09MG14AGKK,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Circuit] Skipping https://boards-api.greenhouse.io/v1/boards/daboraio/jobs — circuit is OPEN,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Circuit] Skipping https://boards-api.greenhouse.io/v1/boards/<*>/jobs — circuit is OPEN,undefined,undefined,undefined,[]
[WARN] [Circuit] Skipping https://boards-api.greenhouse.io/v1/boards/supabase/jobs — circuit is OPEN,cloudflare-workers,2026-03-13T10:00:42.945Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA8961SR6DK8VNQX625S2N,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Circuit] Skipping https://boards-api.greenhouse.io/v1/boards/supabase/jobs — circuit is OPEN,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Circuit] Skipping https://boards-api.greenhouse.io/v1/boards/<*>/jobs — circuit is OPEN,undefined,undefined,undefined,[]
[INFO] [Metrics] source=greenhouse:Vercel | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:42.878Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA893YX2XKE9R98ET136WQ,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=greenhouse:Vercel | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=greenhouse:Netlify | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:42.878Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA893YX2XKE9R98ET136WP,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=greenhouse:Netlify | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=greenhouse:Cloudflare | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:42.878Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA893YX2XKE9R98ET136WN,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=greenhouse:Cloudflare | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=greenhouse:Figma | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:42.878Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA893YX2XKE9R98ET136WM,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=greenhouse:Figma | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=greenhouse:Discord | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:42.878Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA893YX2XKE9R98ET136WK,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=greenhouse:Discord | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] processFeeds: total=7454ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,cloudflare-workers,2026-03-13T10:00:42.878Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA893YX2XKE9R98ET136WJ,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] processFeeds: total=7454ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] processFeeds: <*> | <*> <*> | <*> contentDupes=0 <*>,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (greenhouse:5) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-13T10:00:42.575Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA88TF9A0C8KSAF8K9XM5Z,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (greenhouse:5) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: <*> (<*>) | Jobs: 0 | Errors: 0,undefined,undefined,undefined,[]
[INFO] [Greenhouse] Vercel: 0 new / 50 cursor-skipped / 50 total,cloudflare-workers,2026-03-13T10:00:42.575Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA88TF9A0C8KSAF8K9XM5Y,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Greenhouse] Vercel: 0 new / 50 cursor-skipped / 50 total,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Greenhouse] <*>: 0 new / <*> cursor-skipped / <*> total,undefined,undefined,undefined,[]
[INFO] [SourceLimit] Capping 81 items to 50,cloudflare-workers,2026-03-13T10:00:42.473Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA88Q992F4PNMEQRZ16JYR,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [SourceLimit] Capping 81 items to 50,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [SourceLimit] Capping <*> items to 50,undefined,undefined,undefined,[]
[INFO] [Greenhouse] Cloudflare: 0 new / 50 cursor-skipped / 50 total,cloudflare-workers,2026-03-13T10:00:38.272Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTW,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Greenhouse] Cloudflare: 0 new / 50 cursor-skipped / 50 total,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Greenhouse] <*>: 0 new / <*> cursor-skipped / <*> total,undefined,undefined,undefined,[]
[INFO] [SourceLimit] Capping 570 items to 50,cloudflare-workers,2026-03-13T10:00:38.130Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTV,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [SourceLimit] Capping 570 items to 50,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [SourceLimit] Capping <*> items to 50,undefined,undefined,undefined,[]
[INFO] [Greenhouse] Figma: 0 new / 50 cursor-skipped / 50 total,cloudflare-workers,2026-03-13T10:00:38.035Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTT,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Greenhouse] Figma: 0 new / 50 cursor-skipped / 50 total,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Greenhouse] <*>: 0 new / <*> cursor-skipped / <*> total,undefined,undefined,undefined,[]
[INFO] [Greenhouse] Netlify: 0 new / 2 cursor-skipped / 2 total,cloudflare-workers,2026-03-13T10:00:38.015Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTS,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Greenhouse] Netlify: 0 new / 2 cursor-skipped / 2 total,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Greenhouse] <*>: 0 new / <*> cursor-skipped / <*> total,undefined,undefined,undefined,[]
[INFO] [SourceLimit] Capping 167 items to 50,cloudflare-workers,2026-03-13T10:00:37.954Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTR,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [SourceLimit] Capping 167 items to 50,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [SourceLimit] Capping <*> items to 50,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 13 new jobs (41 dupes filtered).,cloudflare-workers,2026-03-13T10:00:36.907Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTQ,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 13 new jobs (41 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-13T10:00:36.624Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTP,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [Discovery] Queued 2 company domains for career probing,cloudflare-workers,2026-03-13T10:00:36.360Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTN,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Discovery] Queued 2 company domains for career probing,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Discovery] Queued 2 company domains for career probing,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,cloudflare-workers,2026-03-13T10:00:36.163Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTM,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 4 source yields,cloudflare-workers,2026-03-13T10:00:36.163Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTK,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 4 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [Greenhouse] Discord: 0 new / 50 cursor-skipped / 50 total,cloudflare-workers,2026-03-13T10:00:36.091Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTJ,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Greenhouse] Discord: 0 new / 50 cursor-skipped / 50 total,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Greenhouse] <*>: 0 new / <*> cursor-skipped / <*> total,undefined,undefined,undefined,[]
[INFO] [SourceLimit] Capping 84 items to 50,cloudflare-workers,2026-03-13T10:00:35.988Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTG,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [SourceLimit] Capping 84 items to 50,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [SourceLimit] Capping <*> items to 50,undefined,undefined,undefined,[]
[INFO] [Connectors] Running greenhouse connector on 5 sources,cloudflare-workers,2026-03-13T10:00:35.783Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTF,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running greenhouse connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:landing | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:35.424Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTE,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:landing | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:remoteworkhub | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:35.424Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTD,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:remoteworkhub | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:jobspresso | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:35.424Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTC,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:jobspresso | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:remoteok | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T10:00:35.424Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTB,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:remoteok | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] processFeeds: total=1536ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,cloudflare-workers,2026-03-13T10:00:35.424Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YTA,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] processFeeds: total=1536ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] processFeeds: <*> | <*> <*> | <*> contentDupes=0 <*>,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 4 (rss:4) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-13T10:00:35.184Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YT9,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 4 (rss:4) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: <*> (<*>) | Jobs: 0 | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 99 seen items from remoteok — 0 new,cloudflare-workers,2026-03-13T10:00:35.184Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YT8,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 99 seen items from remoteok — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 10 seen items from remoteworkhub — 0 new,cloudflare-workers,2026-03-13T10:00:35.119Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YT7,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 10 seen items from remoteworkhub — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 19 seen items from landing — 0 new,cloudflare-workers,2026-03-13T10:00:34.561Z,false,"0,15,30,45 * * * *",1773396022000,job-hunter-bot,exceededCpu,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,0L098XVUUI57R2DK,01KKKA84PHE6NWFF4689BQ3YT5,0L098XVUUI57R2DK,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 19 seen items from landing — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
