source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
[WARN] [DailyReport] source_registry not available: D1_ERROR: no such column: last_error at offset 76: SQLITE_ERROR,cloudflare-workers,2026-03-10T09:51:16.051Z,false,,,job-hunter-bot,ok,fetch,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,9da16b77f946cc58,01KKBJGTKPPQDNVGH0SY5RD0WF,9da16b77f946cc58,GET /report,job-hunter-bot,[WARN] [DailyReport] source_registry not available: D1_ERROR: no such column: last_error at offset 76: SQLITE_ERROR,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,fetch,[WARN] [DailyReport] source_registry not available: D1_ERROR: no such column: last_error at offset 76: SQLITE_ERROR,undefined,undefined,undefined,[]
GET https://job-hunter-bot.arpitpatidarappi01.workers.dev/report,cloudflare-workers,2026-03-10T09:51:15.199Z,false,,,job-hunter-bot,ok,fetch,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,9da16b77f946cc58,01KKBJGTKPPQDNVGH0SY5RD0WE,9da16b77f946cc58,GET /report,job-hunter-bot,GET https://job-hunter-bot.arpitpatidarappi01.workers.dev/report,346e138aae29f6b381c1ebae50734856,cf-worker-event,9652c0eabd8fbe010167fd7787852081,fetch,GET https://job-hunter-bot.arpitpatidarappi01.workers.dev/report,undefined,undefined,undefined,[]
[INFO] [Producer] Cycle #832 dispatch complete.,cloudflare-workers,2026-03-10T09:46:52.133Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8RV5C1AG615Z1HD0ENT8,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Producer] Cycle #832 dispatch complete.,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Producer] <*> <*> <*> <*>.,undefined,undefined,undefined,[]
"[INFO] [SearchExpander] Expansion: 0 ATS sources, 0 domains queued",cloudflare-workers,2026-03-10T09:46:51.723Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8REB9K76J3E0J528W4F6,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[INFO] [SearchExpander] Expansion: 0 ATS sources, 0 domains queued",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [<*>] <*>: 0 <*> <*> 0 <*> <*>,undefined,undefined,undefined,[]
"[INFO] [SearchExpander] No results for query: ""site:boards.greenhouse.io typescript fullstack remote""",cloudflare-workers,2026-03-10T09:46:51.562Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8R9AW3X7RNKSGR98A2DW,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[INFO] [SearchExpander] No results for query: ""site:boards.greenhouse.io typescript fullstack remote""",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[INFO] [SearchExpander] No results for query: ""site:<DOMAIN> <*> <*> remote""",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] All search backends failed for ""site:boards.greenhouse.io typescript fullstack remote"" — returning empty",cloudflare-workers,2026-03-10T09:46:51.562Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8R9AW3X7RNKSGR98A2DV,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] All search backends failed for ""site:boards.greenhouse.io typescript fullstack remote"" — returning empty",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] All search backends failed for ""site:<DOMAIN> <*> <*> remote"" — returning empty",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] brave error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",cloudflare-workers,2026-03-10T09:46:51.562Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8R9AW3X7RNKSGR98A2DT,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] brave error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] <*> error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 2 failed for https://search.brave.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2206ms...",cloudflare-workers,2026-03-10T09:46:49.357Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8P4DDJSHV2P0MQ14SCVQ,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 2 failed for https://search.brave.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2206ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/search?q=site%<DOMAIN><*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 1 failed for https://search.brave.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1174ms...",cloudflare-workers,2026-03-10T09:46:48.183Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8MZQDS2TY1NYFTGD4G5N,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 1 failed for https://search.brave.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1174ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/search?q=site%<DOMAIN><*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] bing error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",cloudflare-workers,2026-03-10T09:46:48.183Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8MZQDS2TY1NYFTGD4G5M,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] bing error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] <*> error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 2 failed for https://www.bing.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2068ms...",cloudflare-workers,2026-03-10T09:46:46.115Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8JZ3WVVX3QR3AJN90KE0,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 2 failed for https://www.bing.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2068ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/search?q=site%<DOMAIN><*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 1 failed for https://www.bing.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1273ms...",cloudflare-workers,2026-03-10T09:46:44.843Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8HQB6R5D7X62MCA22RKV,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 1 failed for https://www.bing.com/search?q=site%3Aboards.greenhouse.io%20typescript%20fullstack%20remote&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1273ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/search?q=site%<DOMAIN><*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[INFO] [SearchExpander] No results for query: """"join our team"" remote react node developer""",cloudflare-workers,2026-03-10T09:46:44.843Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8HQB6R5D7X62MCA22RKT,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[INFO] [SearchExpander] No results for query: """"join our team"" remote react node developer""",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[INFO] [SearchExpander] No results for query: """"join our team"" remote react node developer""",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] All search backends failed for """"join our team"" remote react node developer"" — returning empty",cloudflare-workers,2026-03-10T09:46:44.843Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8HQB6R5D7X62MCA22RKS,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] All search backends failed for """"join our team"" remote react node developer"" — returning empty",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] All search backends failed for """"join our team"" remote react node developer"" — returning empty",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] brave error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",cloudflare-workers,2026-03-10T09:46:44.843Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8HQB6R5D7X62MCA22RKR,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] brave error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] <*> error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 2 failed for https://search.brave.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2028ms...",cloudflare-workers,2026-03-10T09:46:42.815Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8FQZ56STZQVJJ27BAD5E,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 2 failed for https://search.brave.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2028ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/<*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 1 failed for https://search.brave.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1317ms...",cloudflare-workers,2026-03-10T09:46:41.499Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8EEV4S5YS4N4E9FYGVRB,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 1 failed for https://search.brave.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1317ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/<*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] bing error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",cloudflare-workers,2026-03-10T09:46:41.499Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8EEV4S5YS4N4E9FYGVRA,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] bing error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] <*> error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 2 failed for https://www.bing.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2337ms...",cloudflare-workers,2026-03-10T09:46:39.162Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8C5TZ49HWZ0H3KRXY8K3,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 2 failed for https://www.bing.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2337ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://www.bing.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 1 failed for https://www.bing.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1489ms...",cloudflare-workers,2026-03-10T09:46:37.673Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8AQ97H4BE130K1EF9RBH,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 1 failed for https://www.bing.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1489ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt 1 failed for https://www.bing.com/search?q=%22join%20our%20team%22%20remote%20react%20node%20developer&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1489ms...",undefined,undefined,undefined,[]
"[INFO] [SearchExpander] No results for query: ""remote javascript developer careers site:greenhouse.io OR site:lever.co""",cloudflare-workers,2026-03-10T09:46:37.673Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8AQ97H4BE130K1EF9RBG,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[INFO] [SearchExpander] No results for query: ""remote javascript developer careers site:greenhouse.io OR site:lever.co""",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[INFO] [SearchExpander] No results for query: ""remote javascript developer careers site:<DOMAIN> OR site:<DOMAIN>""",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] All search backends failed for ""remote javascript developer careers site:greenhouse.io OR site:lever.co"" — returning empty",cloudflare-workers,2026-03-10T09:46:37.673Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8AQ97H4BE130K1EF9RBF,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] All search backends failed for ""remote javascript developer careers site:greenhouse.io OR site:lever.co"" — returning empty",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] All search backends failed for ""remote javascript developer careers site:<DOMAIN> OR site:<DOMAIN>"" — returning empty",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] brave error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",cloudflare-workers,2026-03-10T09:46:37.673Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ8AQ97H4BE130K1EF9RBE,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] brave error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] <*> error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 2 failed for https://search.brave.com/search?q=remote%20javascript%20developer%20careers%20site%3Agreenhouse.io%20OR%20site%3Alever.co&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2346ms...",cloudflare-workers,2026-03-10T09:46:35.328Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ88E08P02625AHGV2M005,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 2 failed for https://search.brave.com/search?q=remote%20javascript%20developer%20careers%20site%3Agreenhouse.io%20OR%20site%3Alever.co&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2346ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/search?q=remote%20javascript%20developer%20careers%20site%<DOMAIN>%20OR%20site%<DOMAIN><*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 1 failed for https://search.brave.com/search?q=remote%20javascript%20developer%20careers%20site%3Agreenhouse.io%20OR%20site%3Alever.co&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1065ms...",cloudflare-workers,2026-03-10T09:46:34.263Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ87CQP052AAGPJ1PJE1XK,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 1 failed for https://search.brave.com/search?q=remote%20javascript%20developer%20careers%20site%3Agreenhouse.io%20OR%20site%3Alever.co&source=web (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 1065ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://<*>.<*>.com/search?q=remote%20javascript%20developer%20careers%20site%<DOMAIN>%20OR%20site%<DOMAIN><*> (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [SearchExpander] bing error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",cloudflare-workers,2026-03-10T09:46:34.263Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ87CQP052AAGPJ1PJE1XJ,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [SearchExpander] bing error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [SearchExpander] <*> error: Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits — trying next backend",undefined,undefined,undefined,[]
"[WARN] [Fetch] Attempt 2 failed for https://www.bing.com/search?q=remote%20javascript%20developer%20careers%20site%3Agreenhouse.io%20OR%20site%3Alever.co&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2336ms...",cloudflare-workers,2026-03-10T09:46:31.928Z,false,"0,15,30,45 * * * *",1773135943000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,ST0CVWRP1CCPVAC7,01KKBJ853R0602BS5CK52SHPQA,ST0CVWRP1CCPVAC7,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Fetch] Attempt 2 failed for https://www.bing.com/search?q=remote%20javascript%20developer%20careers%20site%3Agreenhouse.io%20OR%20site%3Alever.co&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in 2336ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Fetch] Attempt <*> failed for https://www.bing.com/search?q=remote%20javascript%20developer%20careers%20site%<DOMAIN>%20OR%20site%<DOMAIN>&count=20&setlang=en (Too many subrequests by single Worker invocation. To configure this limit, refer to https://developers.cloudflare.com/workers/wrangler/configuration/#limits). Retrying in <*>...",undefined,undefined,undefined,[]
